sale_id,sale_date,quantity,discount_applied,payment_method ,discount_percent,product_name,brand_name,category,price,customer_name,city,gender,total_revenue,gross_revenue,discount_value
149,2024-01-11,2,No,Online,0.0,Nurture & Care Hand Cream,JOIK Organic,"Body Care, Hands & Feet – Natural Skincare for the Whole Body",21.45,Ivana Jokic,Novi Sad,Female,42.9,42.9,0.0
150,2024-01-11,3,No,Cash,0.0,Brightening AHA Peel Mask,MADARA,"Masks, Exfoliants & Facial Treatments",21.9,Eszter Nagy,Budapest,Female,65.7,65.7,0.0
151,2024-01-11,1,No,Card,0.0,Aloe & Avocado Anti‑Puffiness Eye Cream,Organic Shop,Eye & Lip Care / Specialized Areas,17.09,Lamija Kovacevic,Sarajevo,Female,17.09,17.09,0.0
152,2024-01-11,3,No,Card,0.0,Active Botanical Serum,Vintner's Daughter,"Serums, Face Oils & Targeted Treatments",240.0,Lukas Svoboda,Prague,Male,720.0,720.0,0.0
153,2024-01-11,1,No,Card,0.0,Squalane Cleanser,The Ordinary,Cleansers & Face Washes,23.45,Tanja Milic,Novi Sad,Female,23.45,23.45,0.0
154,2024-01-12,2,No,Cash,0.0,Serum 768 Organic Skin Oil,Terranova,"Serums, Face Oils & Targeted Treatments",30.9,Dorina Sula,Tirana,Female,61.8,61.8,0.0
155,2024-01-12,2,Yes,Online,0.09,Pure Rosehip Oil,Alteya  Organics,"Serums, Face Oils & Targeted Treatments",14.8,Noah Frei,Zurich,Male,26.94,29.6,2.66
156,2024-01-12,2,Yes,Cash,0.03,Hydrating Toning Mist,INIKA Organic,"Toners, Mists & Toning Products",43.17,Iliana Todorova,Plovdiv,Female,83.75,86.34,2.59
157,2024-01-12,1,No,Card,0.0,Natural Moisturizing Factors + HA,The Ordinary,Moisturizers & Creams,13.6,Karolina Kowalczyk,Krakow,Female,13.6,13.6,0.0
158,2024-01-12,1,No,Card,0.0,Organic Flowers Water Cream,Whamisa,Moisturizers & Creams,30.89,Maja Hrastnik,Ljubljana,Female,30.89,30.89,0.0
159,2024-01-12,2,No,Cash,0.0,Squalane Cleanser,The Ordinary,Cleansers & Face Washes,23.45,Vesa Reka,Tirana,Female,46.9,46.9,0.0
160,2024-01-12,3,No,Cash,0.0,Squalane Cleanser,The Ordinary,Cleansers & Face Washes,23.45,Tanja Milic,Novi Sad,Female,70.35,70.35,0.0
161,2024-01-12,3,No,Online,0.0,Squalane Cleanser,The Ordinary,Cleansers & Face Washes,23.45,Luka Soldo,Zagreb,Male,70.35,70.35,0.0
162,2024-01-12,3,No,Online,0.0,Face Moisturiser,UpCircle,Moisturizers & Creams,30.93,Adam Varga,Bratislava,Male,92.79,92.79,0.0
163,2024-01-12,1,Yes,Online,0.03,Serum 768 Organic Skin Oil,Terranova,"Serums, Face Oils & Targeted Treatments",30.9,Kaloyan Petrov,Sofia,Male,29.97,30.9,0.93
164,2024-01-12,1,Yes,Online,0.01,Phyto‑Active Face Oil,INIKA Organic,"Serums, Face Oils & Targeted Treatments",59.0,Catalin Pintea,Cluj-Napoca,Male,58.41,59.0,0.59
165,2024-01-12,2,No,Online,0.0,Renewing Face Oil,ACO Face,"Serums, Face Oils & Targeted Treatments",20.9,Marin Vidovic,Split,Male,41.8,41.8,0.0
166,2024-01-12,1,No,Cash,0.0,Light Work Cleansing Oil,Pai Skincare,Cleansers & Face Washes,26.99,Endrit Basha,Tirana,Male,26.99,26.99,0.0
167,2024-01-12,2,No,Online,0.0,Basis Foot Cream,Lavera,"Body Care, Hands & Feet – Natural Skincare for the Whole Body",13.94,Sarah Vogt,Zurich,Female,27.88,27.88,0.0
168,2024-01-12,3,Yes,Cash,0.07,Milk Skin Rice Toner,TIRTIR,"Toners, Mists & Toning Products",22.5,Peter Winkler,Vienna,Male,62.78,67.5,4.73
169,2024-01-12,1,No,Card,0.0,Basis Foot Cream,Lavera,"Body Care, Hands & Feet – Natural Skincare for the Whole Body",13.94,Mehmet Kaya,Istanbul,Male,13.94,13.94,0.0
170,2024-01-12,3,No,Cash,0.0,Red Bean Refreshing Pore Mask,Beauty of Joseon,"Masks, Exfoliants & Facial Treatments",18.95,Zoltan Varga,Budapest,Male,56.85,56.85,0.0
171,2024-01-12,2,Yes,Cash,0.02,Pure Rosehip Oil,Alteya  Organics,"Serums, Face Oils & Targeted Treatments",14.8,Kristina Basic,Zagreb,Female,29.01,29.6,0.59
172,2024-01-13,3,No,Card,0.0,Milk Skin Rice Toner,TIRTIR,"Toners, Mists & Toning Products",22.5,Ilir Deda,Tirana,Male,67.5,67.5,0.0
173,2024-01-13,1,No,Cash,0.0,Bio Organic Buckwheat Eye Care,Nuxe,Eye & Lip Care / Specialized Areas,35.9,Georgi Dimitrov,Sofia,Male,35.9,35.9,0.0
174,2024-01-13,2,No,Online,0.0,Renewing Face Oil,ACO Face,"Serums, Face Oils & Targeted Treatments",20.9,Michal Kral,Bratislava,Male,41.8,41.8,0.0
175,2024-01-13,1,No,Cash,0.0,Set The Tone Mist Toner,The Organic Skin Co,"Toners, Mists & Toning Products",27.97,Zofia Lewandowska,Krakow,Female,27.97,27.97,0.0
176,2024-01-13,1,No,Online,0.0,Ground Rice & Honey Glow Mask,Beauty of Joseon,"Masks, Exfoliants & Facial Treatments",26.63,Lara Petric,Ljubljana,Female,26.63,26.63,0.0
177,2024-01-13,1,Yes,Card,0.01,Gentle Gel Cleanser,Honest Beauty,Cleansers & Face Washes,48.2,Valentina Fiore,Florence,Female,47.72,48.2,0.48
178,2024-01-13,1,Yes,Card,0.06,Ground Rice & Honey Glow Mask,Beauty of Joseon,"Masks, Exfoliants & Facial Treatments",26.63,Martina Gallo,Florence,Female,25.03,26.63,1.6
179,2024-01-13,2,No,Online,0.0,Skincare Glow Up Nail & Cuticle Oil,OPI Nature Strong,"Body Care, Hands & Feet – Natural Skincare for the Whole Body",31.95,Marta Duda,Krakow,Female,63.9,63.9,0.0
180,2024-01-13,1,No,Online,0.0,Oblepikha C‑Berrica Face Peeling Mask,Natura Siberica,"Masks, Exfoliants & Facial Treatments",12.35,Alina Georgescu,Bucharest,Female,12.35,12.35,0.0
181,2024-01-13,2,No,Card,0.0,Face Oil Serum,KaliFlower Organics,"Serums, Face Oils & Targeted Treatments",26.9,Kristina Basic,Zagreb,Female,53.8,53.8,0.0
182,2024-01-13,3,No,Card,0.0,Lip Balm Lavender,Alteya Organics,Eye & Lip Care / Specialized Areas,10.94,Bence Toth,Budapest,Male,32.82,32.82,0.0
183,2024-01-13,3,No,Card,0.0,Squalane Cleanser,The Ordinary,Cleansers & Face Washes,23.45,Jovana Petrov,Belgrade,Female,70.35,70.35,0.0
184,2024-01-13,1,No,Card,0.0,Brightening AHA Peel Mask,MADARA,"Masks, Exfoliants & Facial Treatments",21.9,Ozan Turan,Istanbul,Male,21.9,21.9,0.0
185,2024-01-13,2,No,Cash,0.0,Flowers Facial Oil Deep Rich,Whamisa Organic,"Serums, Face Oils & Targeted Treatments",52.85,Vesa Reka,Tirana,Female,105.7,105.7,0.0
186,2024-01-14,3,No,Cash,0.0,Watermelon Glow PHA+BHA Pore-Tight Toner,Glow Recipe,"Toners, Mists & Toning Products",31.95,Eva Zupanc,Ljubljana,Female,95.85,95.85,0.0
187,2024-01-14,3,No,Online,0.0,Brightening AHA Peel Mask,MADARA,"Masks, Exfoliants & Facial Treatments",21.9,Jakub Kriz,Prague,Male,65.7,65.7,0.0
188,2024-01-14,2,No,Online,0.0,Light Work Cleansing Oil,Pai Skincare,Cleansers & Face Washes,26.99,Jakub Wojcik,Krakow,Male,53.98,53.98,0.0
189,2024-01-14,2,No,Cash,0.0,Salicylic Acid 2% Masque,The Ordinary,"Masks, Exfoliants & Facial Treatments",23.3,Milica Nikolic,Belgrade,Female,46.6,46.6,0.0
190,2024-01-14,2,No,Online,0.0,Face Oil Serum,KaliFlower Organics,"Serums, Face Oils & Targeted Treatments",26.9,Besa Dervishi,Tirana,Female,53.8,53.8,0.0
191,2024-01-14,2,No,Cash,0.0,Organic Flowers Water Cream,Whamisa,Moisturizers & Creams,30.89,Marco Galli,Milan,Male,61.78,61.78,0.0
192,2024-01-14,2,No,Online,0.0,Salicylic Acid 2% Masque,The Ordinary,"Masks, Exfoliants & Facial Treatments",23.3,Luka Drago,Split,Male,46.6,46.6,0.0
193,2024-01-14,3,No,Online,0.0,Face Care Intensive Action Exfoliating Mask,Byothea,"Masks, Exfoliants & Facial Treatments",29.74,Anna Becker,Munich,Female,89.22,89.22,0.0
194,2024-01-14,3,No,Cash,0.0,Face Moisturiser,UpCircle,Moisturizers & Creams,30.93,Tanja Milic,Novi Sad,Female,92.79,92.79,0.0
195,2024-01-14,2,No,Online,0.0,Skin Food Nourishing Night Cream,Weleda,Moisturizers & Creams,28.4,Jakub Wojcik,Krakow,Male,56.8,56.8,0.0
196,2024-01-14,1,Yes,Cash,0.04,Flowers Facial Oil Deep Rich,Whamisa Organic,"Serums, Face Oils & Targeted Treatments",52.85,Valentina Fiore,Florence,Female,50.74,52.85,2.11
197,2024-01-14,2,No,Online,0.0,Salicylic Acid 2% Masque,The Ordinary,"Masks, Exfoliants & Facial Treatments",23.3,Ivana Jokic,Novi Sad,Female,46.6,46.6,0.0
198,2024-01-14,3,No,Online,0.0,Phyto‑Active Face Oil,INIKA Organic,"Serums, Face Oils & Targeted Treatments",59.0,Jonas Fuchs,Munich,Male,177.0,177.0,0.0
199,2024-01-15,1,No,Cash,0.0,All Purpose Skin Cream,Egyptian Magic,Moisturizers & Creams,24.45,Monika Polakova,Bratislava,Female,24.45,24.45,0.0
200,2024-01-15,1,No,Online,0.0,Squalane Cleanser,The Ordinary,Cleansers & Face Washes,23.45,Ilir Deda,Tirana,Male,23.45,23.45,0.0
201,2024-01-15,2,No,Cash,0.0,Organic Flowers Water Cream,Whamisa,Moisturizers & Creams,30.89,Lorenzo Ricci,Milan,Male,61.78,61.78,0.0
202,2024-01-15,1,No,Cash,0.0,Ground Rice & Honey Glow Mask,Beauty of Joseon,"Masks, Exfoliants & Facial Treatments",26.63,Irina Neagu,Cluj-Napoca,Female,26.63,26.63,0.0
203,2024-01-15,2,No,Online,0.0,Hyaluronic Eye Serum,Evolve Organic Beauty,Eye & Lip Care / Specialized Areas,22.35,Emir Karaca,Istanbul,Male,44.7,44.7,0.0
204,2024-01-15,3,Yes,Cash,0.08,Face Care Intensive Action Exfoliating Mask,Byothea,"Masks, Exfoliants & Facial Treatments",29.74,Peter Svec,Bratislava,Male,82.08,89.22,7.14
205,2024-01-15,3,No,Online,0.0,Turmeric Brightening Exfoliating Mask,Kora Organics,"Masks, Exfoliants & Facial Treatments",34.95,Dragan Kotevski,Skopje,Male,104.85,104.85,0.0
206,2024-01-15,3,No,Cash,0.0,All Purpose Skin Cream,Egyptian Magic,Moisturizers & Creams,24.45,Eleni Kosta,Thessaloniki,Female,73.35,73.35,0.0
207,2024-01-15,2,No,Online,0.0,Skincare Glow Up Nail & Cuticle Oil,OPI Nature Strong,"Body Care, Hands & Feet – Natural Skincare for the Whole Body",31.95,Monika Polakova,Bratislava,Female,63.9,63.9,0.0
208,2024-01-15,2,No,Online,0.0,Phyto‑Active Face Oil,INIKA Organic,"Serums, Face Oils & Targeted Treatments",59.0,Milena Petkova,Skopje,Female,118.0,118.0,0.0
209,2024-01-15,2,No,Online,0.0,Rose Water Toner Mist,Just Herbs,"Toners, Mists & Toning Products",10.66,Eliska Prochazkova,Prague,Female,21.32,21.32,0.0
210,2024-01-15,2,No,Card,0.0,Hydrating Toning Mist,INIKA Organic,"Toners, Mists & Toning Products",43.17,Diana Nikolova,Sofia,Female,86.34,86.34,0.0
211,2024-01-15,3,Yes,Card,0.06,Pumpkin Powerhouse Resurfacing & Exfoliating Enzyme Mask,Bliss,"Masks, Exfoliants & Facial Treatments",42.77,Elena Ivanova,Sofia,Female,120.61,128.31,7.7
212,2024-01-15,1,Yes,Online,0.03,Basis Foot Cream,Lavera,"Body Care, Hands & Feet – Natural Skincare for the Whole Body",13.94,Chiara Bianchi,Florence,Female,13.52,13.94,0.42
213,2024-01-16,3,Yes,Cash,0.05,Sea Ceramide Toning Mist,Fitglow Beauty,"Toners, Mists & Toning Products",26.95,Roxana Stan,Cluj-Napoca,Female,76.81,80.85,4.04
214,2024-01-16,3,No,Cash,0.0,Watermelon Glow PHA+BHA Pore-Tight Toner,Glow Recipe,"Toners, Mists & Toning Products",31.95,Vesa Reka,Tirana,Female,95.85,95.85,0.0
215,2024-01-16,1,No,Card,0.0,Divine Face Oil Rosehip & Avocado,Antipodes,"Serums, Face Oils & Targeted Treatments",17.95,Fabian Kuhn,Zurich,Male,17.95,17.95,0.0
216,2024-01-16,1,No,Card,0.0,Foot Balm,Weleda,"Body Care, Hands & Feet – Natural Skincare for the Whole Body",12.84,Darko Spasov,Skopje,Male,12.84,12.84,0.0
217,2024-01-16,1,No,Online,0.0,Face Moisturiser,UpCircle,Moisturizers & Creams,30.93,Anna Becker,Munich,Female,30.93,30.93,0.0
218,2024-01-16,1,Yes,Card,0.01,Turmeric Brightening Exfoliating Mask,Kora Organics,"Masks, Exfoliants & Facial Treatments",34.95,Giannis Dimitriou,Thessaloniki,Male,34.6,34.95,0.35
219,2024-01-16,3,Yes,Cash,0.07,Rosemary Mint Scalp & Hair Strengthening Oil,Mielle,Hair Care,22.25,Irina Ceban,Chisinau,Female,62.08,66.75,4.67
220,2024-01-16,2,No,Cash,0.0,Red Bean Refreshing Pore Mask,Beauty of Joseon,"Masks, Exfoliants & Facial Treatments",18.95,Kostas Doukas,Athens,Male,37.9,37.9,0.0
221,2024-01-16,3,No,Card,0.0,Active Botanical Serum,Vintner's Daughter,"Serums, Face Oils & Targeted Treatments",240.0,Felix Wolf,Munich,Male,720.0,720.0,0.0
222,2024-01-16,3,No,Cash,0.0,Lip Balm Lavender,Alteya Organics,Eye & Lip Care / Specialized Areas,10.94,Victor Marinescu,Bucharest,Male,32.82,32.82,0.0
223,2024-01-16,1,No,Online,0.0,Daily Moisturising Cream,Balmonds,Moisturizers & Creams,32.17,Petar Loncar,Split,Male,32.17,32.17,0.0
224,2024-01-16,1,No,Cash,0.0,Serum 768 Organic Skin Oil,Terranova,"Serums, Face Oils & Targeted Treatments",30.9,Serkan Polat,Istanbul,Male,30.9,30.9,0.0
225,2024-01-16,3,No,Cash,0.0,Lip Balm Lavender,Alteya Organics,Eye & Lip Care / Specialized Areas,10.94,Dario Kralj,Zagreb,Male,32.82,32.82,0.0
226,2024-01-16,1,No,Cash,0.0,Organic Lip Balm Natural,KaliFlower Organics,Eye & Lip Care / Specialized Areas,18.09,Jan Dolezal,Prague,Male,18.09,18.09,0.0
227,2024-01-17,1,No,Online,0.0,Rose Water Toner Mist,Just Herbs,"Toners, Mists & Toning Products",10.66,Giannis Dimitriou,Thessaloniki,Male,10.66,10.66,0.0
228,2024-01-17,1,No,Online,0.0,Organic Flowers Water Cream,Whamisa,Moisturizers & Creams,30.89,Stefan Pavlov,Novi Sad,Male,30.89,30.89,0.0
229,2024-01-17,2,No,Online,0.0,Shea Hand Cream,L'Occitane,"Body Care, Hands & Feet – Natural Skincare for the Whole Body",14.4,Yannis Laskaris,Athens,Male,28.8,28.8,0.0
230,2024-01-17,1,Yes,Online,0.05,Hydrating Toning Mist,INIKA Organic,"Toners, Mists & Toning Products",43.17,Eliska Prochazkova,Prague,Female,41.01,43.17,2.16
231,2024-01-17,1,No,Cash,0.0,Squalane Cleanser,The Ordinary,Cleansers & Face Washes,23.45,Dimitar Borisov,Plovdiv,Male,23.45,23.45,0.0
232,2024-01-17,1,Yes,Cash,0.05,The Clean Vegan AHA/BHA Mask,Barulab,"Masks, Exfoliants & Facial Treatments",6.23,Dimitar Georgiev,Sofia,Male,5.92,6.23,0.31
233,2024-01-17,3,Yes,Online,0.05,Face Moisturiser,UpCircle,Moisturizers & Creams,30.93,Monika Polakova,Bratislava,Female,88.15,92.79,4.64
234,2024-01-17,3,No,Cash,0.0,Saccharomyces Ferment 30% Milky Toner,The Ordinary,"Toners, Mists & Toning Products",14.0,Zofia Lewandowska,Krakow,Female,42.0,42.0,0.0
235,2024-01-17,1,No,Card,0.0,Rose Water Toner Mist,Just Herbs,"Toners, Mists & Toning Products",10.66,Teodora Ilic,Belgrade,Female,10.66,10.66,0.0
236,2024-01-17,1,Yes,Card,0.03,Facial Oil Vitamin Cocktail,Mossa,"Serums, Face Oils & Targeted Treatments",11.6,Ilir Deda,Tirana,Male,11.25,11.6,0.35
237,2024-01-17,2,No,Cash,0.0,Timeless Renewal Hand Cream,Evolve Organic Beauty,"Body Care, Hands & Feet – Natural Skincare for the Whole Body",26.44,Monica Petrescu,Bucharest,Female,52.88,52.88,0.0
238,2024-01-17,2,No,Online,0.0,Moisturising Cream,MUJI,Moisturizers & Creams,33.95,Weronika Lipinska,Krakow,Female,67.9,67.9,0.0
239,2024-01-17,3,No,Online,0.0,Rose Water Toner Mist,Just Herbs,"Toners, Mists & Toning Products",10.66,Bogdan Pavel,Bucharest,Male,31.98,31.98,0.0
240,2024-01-18,1,No,Online,0.0,Red Bean Refreshing Pore Mask,Beauty of Joseon,"Masks, Exfoliants & Facial Treatments",18.95,Piotr Zielinski,Krakow,Male,18.95,18.95,0.0
241,2024-01-18,2,No,Cash,0.0,Moisturising Cream,MUJI,Moisturizers & Creams,33.95,Catalin Pintea,Cluj-Napoca,Male,67.9,67.9,0.0
242,2024-01-18,3,No,Online,0.0,Organic Flowers Water Cream,Whamisa,Moisturizers & Creams,30.89,Cristian Dobre,Bucharest,Male,92.67,92.67,0.0
243,2024-01-18,2,No,Card,0.0,The Clean Vegan AHA/BHA Mask,Barulab,"Masks, Exfoliants & Facial Treatments",6.23,Bianca Tudor,Bucharest,Female,12.46,12.46,0.0
244,2024-01-18,1,No,Cash,0.0,Beautifying Toner,Henua Organics,"Toners, Mists & Toning Products",49.9,Georgi Petrov,Plovdiv,Male,49.9,49.9,0.0
245,2024-01-18,2,Yes,Card,0.07,Deep Exfoliating Mask,Dr Sebagh,"Masks, Exfoliants & Facial Treatments",40.23,Marina Bozic,Novi Sad,Female,74.83,80.46,5.63
246,2024-01-18,1,No,Online,0.0,Oblepikha C‑Berrica Face Peeling Mask,Natura Siberica,"Masks, Exfoliants & Facial Treatments",12.35,Jelena Matic,Novi Sad,Female,12.35,12.35,0.0
247,2024-01-19,2,No,Card,0.0,Bio Organic Buckwheat Eye Care,Nuxe,Eye & Lip Care / Specialized Areas,35.9,Lazar Milosevic,Belgrade,Male,71.8,71.8,0.0
248,2024-01-19,3,No,Online,0.0,Hand & Foot Oil,R.K's Aroma,"Body Care, Hands & Feet – Natural Skincare for the Whole Body",45.66,Marco Galli,Milan,Male,136.98,136.98,0.0
249,2024-01-19,3,No,Card,0.0,Calendula Flower Cleansing Milk,100% PURE,Cleansers & Face Washes,41.89,Catalin Pintea,Cluj-Napoca,Male,125.67,125.67,0.0
250,2024-01-19,3,Yes,Cash,0.09,Nurture & Care Hand Cream,JOIK Organic,"Body Care, Hands & Feet – Natural Skincare for the Whole Body",21.45,Filip Kitanov,Skopje,Male,58.56,64.35,5.79
251,2024-01-19,2,No,Online,0.0,Timeless Renewal Hand Cream,Evolve Organic Beauty,"Body Care, Hands & Feet – Natural Skincare for the Whole Body",26.44,Camilla Serra,Milan,Female,52.88,52.88,0.0
252,2024-01-19,1,No,Online,0.0,Skin Food Nourishing Night Cream,Weleda,Moisturizers & Creams,28.4,Pavel Ganea,Chisinau,Male,28.4,28.4,0.0
253,2024-01-19,1,No,Cash,0.0,Face Oil Serum,KaliFlower Organics,"Serums, Face Oils & Targeted Treatments",26.9,Kaloyan Petrov,Sofia,Male,26.9,26.9,0.0
254,2024-01-19,2,No,Cash,0.0,Foot Balm,Weleda,"Body Care, Hands & Feet – Natural Skincare for the Whole Body",12.84,Monika Polakova,Bratislava,Female,25.68,25.68,0.0
255,2024-01-19,3,No,Card,0.0,Squalane Cleanser,The Ordinary,Cleansers & Face Washes,23.45,Cristian Dobre,Bucharest,Male,70.35,70.35,0.0
256,2024-01-19,1,Yes,Cash,0.07,Beautifying Toner,Henua Organics,"Toners, Mists & Toning Products",49.9,Georgi Petrov,Plovdiv,Male,46.41,49.9,3.49
257,2024-01-19,2,No,Cash,0.0,Squalane Cleanser,The Ordinary,Cleansers & Face Washes,23.45,Boris Angelov,Sofia,Male,46.9,46.9,0.0
258,2024-01-19,3,No,Card,0.0,Pure Rosehip Oil,Alteya  Organics,"Serums, Face Oils & Targeted Treatments",14.8,Lara Petric,Ljubljana,Female,44.4,44.4,0.0
259,2024-01-19,3,No,Card,0.0,Honey Hydration Power Pack,Gisou,Hair Care,65.0,Elisa Romano,Milan,Female,195.0,195.0,0.0
260,2024-01-19,2,Yes,Online,0.03,Rose Water Toner Mist,Just Herbs,"Toners, Mists & Toning Products",10.66,Jonas Fuchs,Munich,Male,20.68,21.32,0.64
261,2024-01-19,1,No,Cash,0.0,Red Bean Refreshing Pore Mask,Beauty of Joseon,"Masks, Exfoliants & Facial Treatments",18.95,Dora Skoric,Split,Female,18.95,18.95,0.0
262,2024-01-19,2,No,Card,0.0,Flowers Facial Oil Deep Rich,Whamisa Organic,"Serums, Face Oils & Targeted Treatments",52.85,Vesa Reka,Tirana,Female,105.7,105.7,0.0
263,2024-01-19,3,No,Card,0.0,Serum 768 Organic Skin Oil,Terranova,"Serums, Face Oils & Targeted Treatments",30.9,Jovana Petrov,Belgrade,Female,92.7,92.7,0.0
264,2024-01-19,1,No,Online,0.0,Vinoperfect Glycolic Peel Mask,Caudalie,"Masks, Exfoliants & Facial Treatments",27.45,Tobias Klein,Vienna,Male,27.45,27.45,0.0
265,2024-01-20,1,No,Online,0.0,Turmeric Brightening Exfoliating Mask,Kora Organics,"Masks, Exfoliants & Facial Treatments",34.95,Piotr Zielinski,Krakow,Male,34.95,34.95,0.0
266,2024-01-20,1,No,Online,0.0,Divine Face Oil Rosehip & Avocado,Antipodes,"Serums, Face Oils & Targeted Treatments",17.95,Bence Toth,Budapest,Male,17.95,17.95,0.0
267,2024-01-20,3,No,Online,0.0,Rosemary Mint Scalp & Hair Strengthening Oil,Mielle,Hair Care,22.25,Monika Polakova,Bratislava,Female,66.75,66.75,0.0
268,2024-01-20,3,No,Online,0.0,Oblepikha C‑Berrica Face Peeling Mask,Natura Siberica,"Masks, Exfoliants & Facial Treatments",12.35,Lukas Svoboda,Prague,Male,37.05,37.05,0.0
269,2024-01-20,1,Yes,Cash,0.05,Beautifying Toner,Henua Organics,"Toners, Mists & Toning Products",49.9,Teodora Ilic,Belgrade,Female,47.4,49.9,2.5
270,2024-01-20,3,No,Card,0.0,Saccharomyces Ferment 30% Milky Toner,The Ordinary,"Toners, Mists & Toning Products",14.0,Helena Liapis,Athens,Female,42.0,42.0,0.0
271,2024-01-20,3,No,Card,0.0,Bio Organic Buckwheat Eye Care,Nuxe,Eye & Lip Care / Specialized Areas,35.9,Mia Haas,Zurich,Female,107.7,107.7,0.0
272,2024-01-20,3,Yes,Cash,0.07,Turmeric Brightening Exfoliating Mask,Kora Organics,"Masks, Exfoliants & Facial Treatments",34.95,Marta Duda,Krakow,Female,97.51,104.85,7.34
273,2024-01-20,3,No,Card,0.0,Shea Hand Cream,L'Occitane,"Body Care, Hands & Feet – Natural Skincare for the Whole Body",14.4,Marco Galli,Milan,Male,43.2,43.2,0.0
274,2024-01-20,3,Yes,Card,0.03,Organic Flowers Water Cream,Whamisa,Moisturizers & Creams,30.89,Weronika Lipinska,Krakow,Female,89.89,92.67,2.78
275,2024-01-20,3,No,Card,0.0,Flowers Facial Oil Deep Rich,Whamisa Organic,"Serums, Face Oils & Targeted Treatments",52.85,Roxana Stan,Cluj-Napoca,Female,158.55,158.55,0.0
276,2024-01-20,1,No,Card,0.0,Salicylic Acid 2% Masque,The Ordinary,"Masks, Exfoliants & Facial Treatments",23.3,Petar Loncar,Split,Male,23.3,23.3,0.0
277,2024-01-21,3,Yes,Online,0.05,Hand & Foot Oil,R.K's Aroma,"Body Care, Hands & Feet – Natural Skincare for the Whole Body",45.66,Monika Polakova,Bratislava,Female,130.13,136.98,6.85
278,2024-01-21,2,No,Cash,0.0,Light Work Cleansing Oil,Pai Skincare,Cleansers & Face Washes,26.99,Weronika Lipinska,Krakow,Female,53.98,53.98,0.0
279,2024-01-21,3,No,Card,0.0,Light Work Cleansing Oil,Pai Skincare,Cleansers & Face Washes,26.99,Alicja Nowicka,Krakow,Female,80.97,80.97,0.0
280,2024-01-21,1,No,Card,0.0,Bio Organic Buckwheat Eye Care,Nuxe,Eye & Lip Care / Specialized Areas,35.9,Lucia Bellini,Florence,Female,35.9,35.9,0.0
281,2024-01-21,3,Yes,Cash,0.02,All Purpose Skin Cream,Egyptian Magic,Moisturizers & Creams,24.45,Catalin Pintea,Cluj-Napoca,Male,71.88,73.35,1.47
282,2024-01-21,2,No,Online,0.0,Cleansing Milk,Madara,Cleansers & Face Washes,30.9,Giorgos Leonidas,Thessaloniki,Male,61.8,61.8,0.0
283,2024-01-21,1,No,Card,0.0,Watermelon Glow PHA+BHA Pore-Tight Toner,Glow Recipe,"Toners, Mists & Toning Products",31.95,Sarah Vogt,Zurich,Female,31.95,31.95,0.0
284,2024-01-21,3,No,Card,0.0,Wonder Black Rice Bakuchiol Eye Cream,Haruharu,Eye & Lip Care / Specialized Areas,18.2,Peter Winkler,Vienna,Male,54.6,54.6,0.0
285,2024-01-21,2,No,Online,0.0,Sandalwood Vetiver Gentle Hair Cleanser,Spa Ceylon,Hair Care,31.0,Michal Kral,Bratislava,Male,62.0,62.0,0.0
286,2024-01-21,2,No,Card,0.0,Oblepikha C‑Berrica Face Peeling Mask,Natura Siberica,"Masks, Exfoliants & Facial Treatments",12.35,Derya Yildiz,Istanbul,Female,24.7,24.7,0.0
287,2024-01-21,1,No,Online,0.0,All Purpose Skin Cream,Egyptian Magic,Moisturizers & Creams,24.45,Daniele Rossi,Florence,Male,24.45,24.45,0.0
288,2024-01-22,1,No,Online,0.0,Daily Moisturising Cream,Balmonds,Moisturizers & Creams,32.17,Pavel Ganea,Chisinau,Male,32.17,32.17,0.0
